TitleID,Title,Author,Holding Institution,Year,StartYear,EndYear,Full Publication Details,Place of Publication,Latitude,Longitude,Language,Includes subject,TitleURL
1294,Archaeological explorations in Peru.,"Kroeber, A. L. (Alfred Louis), 1876-1960",Field Museum of Natural History Library,1937,1937,,"Chicago :Field Museum Press ,1937.","Chicago, Illinois",41.883229,-87.632398,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/1294
1294,Archaeological explorations in Peru.,"Martin, Paul S. 1899-1974",Field Museum of Natural History Library,1937,1937,,"Chicago :Field Museum Press ,1937.","Chicago, Illinois",41.883229,-87.632398,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/1294
1294,Archaeological explorations in Peru.,"O'Neale, Lila M. 1886-1948",Field Museum of Natural History Library,1937,1937,,"Chicago :Field Museum Press ,1937.","Chicago, Illinois",41.883229,-87.632398,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/1294
1294,Archaeological explorations in Peru.,Field Museum of Natural History.,Field Museum of Natural History Library,1937,1937,,"Chicago :Field Museum Press ,1937.","Chicago, Illinois",41.883229,-87.632398,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/1294
2600,Useful plants of the Siona and Secoya Indians of eastern Ecuador,"Vickers, William T.","University Library, University of Illinois Urbana Champaign",1984,1984,,"Chicago, Ill. :Field Museum of Natural History,1984.","Chicago, Illinois",41.883229,-87.632398,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/2600
2600,Useful plants of the Siona and Secoya Indians of eastern Ecuador,"Plowman, Timothy,","University Library, University of Illinois Urbana Champaign",1984,1984,,"Chicago, Ill. :Field Museum of Natural History,1984.","Chicago, Illinois",41.883229,-87.632398,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/2600
2764,"A narrative of travels on the Amazon and Rio Negro : with an account of the native tribes, and observations of the climate, geology, and natural history of the Amazon Valley","Wallace, Alfred Russel, 1823-1913","New York Botanical Garden, LuEsther T. Mertz Library",,1889,,"London ;Ward, Lock,1889.","London, England",51.500152,-0.126236,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/2764
2931,Proto Lima; a middle period culture of Peru,"Kroeber, A. L. (Alfred Louis), 1876-1960","University Library, University of Illinois Urbana Champaign",1954,1954,,"[Chicago]Chicago Natural History Museum,1954.","Chicago, Illinois",41.883229,-87.632398,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/2931
2931,Proto Lima; a middle period culture of Peru,"Martin, Paul S. 1899-1974","University Library, University of Illinois Urbana Champaign",1954,1954,,"[Chicago]Chicago Natural History Museum,1954.","Chicago, Illinois",41.883229,-87.632398,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/2931
2931,Proto Lima; a middle period culture of Peru,"Ross, Lillian A.","University Library, University of Illinois Urbana Champaign",1954,1954,,"[Chicago]Chicago Natural History Museum,1954.","Chicago, Illinois",41.883229,-87.632398,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/2931
2931,Proto Lima; a middle period culture of Peru,"Wallace, Dwight T.","University Library, University of Illinois Urbana Champaign",1954,1954,,"[Chicago]Chicago Natural History Museum,1954.","Chicago, Illinois",41.883229,-87.632398,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/2931
3316,"Archaeological investigations in the southern Cayo district, British Honduras","Thompson, John Eric Sidney, Sir, 1898-1975",Field Museum of Natural History Library,1931,1931,,"Chicago,1931.","Chicago, Illinois",41.883229,-87.632398,ENG,Mayas,https://www.biodiversitylibrary.org/bibliography/3316
3316,"Archaeological investigations in the southern Cayo district, British Honduras","Laufer, Berthold, 1874-1934",Field Museum of Natural History Library,1931,1931,,"Chicago,1931.","Chicago, Illinois",41.883229,-87.632398,ENG,Mayas,https://www.biodiversitylibrary.org/bibliography/3316
3322,The civilization of the Mayas,"Thompson, John Eric Sidney, Sir, 1898-1975","University Library, University of Illinois Urbana Champaign",1927,1927,,"Chicago:Field Museum of Natural History,1927.","Chicago, Illinois",41.883229,-87.632398,ENG,Mayas,https://www.biodiversitylibrary.org/bibliography/3322
3325,The early ceramics of the Inca heartland,"Bauer, Brian S.","University Library, University of Illinois Urbana Champaign",1999,1999,,"[Chicago, Ill.] :Field Museum of Natural History,1999.","Chicago, Illinois",41.883229,-87.632398,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/3325
3356,Fashioning tradition : Maya huipiles in the Field Museum Collections,"Odland, J. Claire.",Field Museum of Natural History Library,2006,2006,,"Chicago, Ill. :Field Museum of Natural History,2006.","Chicago, Illinois",41.883229,-87.632398,ENG,Mayas,https://www.biodiversitylibrary.org/bibliography/3356
3356,Fashioning tradition : Maya huipiles in the Field Museum Collections,Field Museum of Natural History.,Field Museum of Natural History Library,2006,2006,,"Chicago, Ill. :Field Museum of Natural History,2006.","Chicago, Illinois",41.883229,-87.632398,ENG,Mayas,https://www.biodiversitylibrary.org/bibliography/3356
3491,Ethnology of the Mayas of southern and central British Honduras,"Laufer, Berthold, 1874-1934",Field Museum of Natural History Library,1930,1930,,"Chicago:Field Museum Press,1930.","Chicago, Illinois",41.883229,-87.632398,ENG,Mayas,https://www.biodiversitylibrary.org/bibliography/3491
3491,Ethnology of the Mayas of southern and central British Honduras,"Thompson, John Eric Sidney, Sir, 1898-1975",Field Museum of Natural History Library,1930,1930,,"Chicago:Field Museum Press,1930.","Chicago, Illinois",41.883229,-87.632398,ENG,Mayas,https://www.biodiversitylibrary.org/bibliography/3491
3491,Ethnology of the Mayas of southern and central British Honduras,"Laufer, Berthold, 1874-1934",Field Museum of Natural History Library,1930,1930,,"Chicago:Field Museum Press,1930.","Chicago, Illinois",41.883229,-87.632398,ENG,Indians of Central America,https://www.biodiversitylibrary.org/bibliography/3491
3491,Ethnology of the Mayas of southern and central British Honduras,"Thompson, John Eric Sidney, Sir, 1898-1975",Field Museum of Natural History Library,1930,1930,,"Chicago:Field Museum Press,1930.","Chicago, Illinois",41.883229,-87.632398,ENG,Indians of Central America,https://www.biodiversitylibrary.org/bibliography/3491
3502,"The high priest's grave, Chichen Itza, Yucatan, Mexico; a manuscript","Thompson, Edward Herbert, 1860-1935",Field Museum of Natural History Library,1938,1938,,"Chicago:Field Museum Press,1938","Chicago, Illinois",41.883229,-87.632398,ENG,Indians of Mexico,https://www.biodiversitylibrary.org/bibliography/3502
3502,"The high priest's grave, Chichen Itza, Yucatan, Mexico; a manuscript","Thompson, John Eric Sidney, Sir, 1898-1975",Field Museum of Natural History Library,1938,1938,,"Chicago:Field Museum Press,1938","Chicago, Illinois",41.883229,-87.632398,ENG,Indians of Mexico,https://www.biodiversitylibrary.org/bibliography/3502
3511,Archaeology of South America,"Thompson, John Eric Sidney, Sir, 1898-1975",Field Museum of Natural History Library,1936,1936,,"Chicago:Field Museum of Natural History,1936.","Chicago, Illinois",41.883229,-87.632398,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/3511
5180,"A late pre-Hispanic ceramic chronology for the upper Moquegua Valley, Peru","Stanish, Charles, 1956-","University Library, University of Illinois Urbana Champaign",1991,1991,,"Chicago, Ill. :Field Museum of Natural History,1991.","Chicago, Illinois",41.883229,-87.632398,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/5180
5189,A seriation of the late prehistoric Santa Maria culture of northwestern Argentina,"Weber, Ronald L.","University Library, University of Illinois Urbana Champaign",1968,1978,,"[Chicago] :Field Museum of Natural History,1978.","Chicago, Illinois",41.883229,-87.632398,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/5189
5260,Early Intermediate and Middle Horizon ceramic styles of the Cuzco Valley,"Bauer, Brian S.","University Library, University of Illinois Urbana Champaign",2003,2003,,"Chicago, Ill. :Field Museum of Natural History,2003.","Chicago, Illinois",41.883229,-87.632398,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/5260
5260,Early Intermediate and Middle Horizon ceramic styles of the Cuzco Valley,"Jones, Bradford M.","University Library, University of Illinois Urbana Champaign",2003,2003,,"Chicago, Ill. :Field Museum of Natural History,2003.","Chicago, Illinois",41.883229,-87.632398,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/5260
5262,"Killke and Killke-related pottery from Cuzco, Peru, in the Field Museum of Natural History","Bauer, Brian S.","University Library, University of Illinois Urbana Champaign",1990,1990,,"Chicago, Ill. :Field Museum of Natural History,1990.","Chicago, Illinois",41.883229,-87.632398,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/5262
5262,"Killke and Killke-related pottery from Cuzco, Peru, in the Field Museum of Natural History","Stanish, Charles, 1956-","University Library, University of Illinois Urbana Champaign",1990,1990,,"Chicago, Ill. :Field Museum of Natural History,1990.","Chicago, Illinois",41.883229,-87.632398,ENG,Indians of South America,https://www.biodiversitylibrary.org/bibliography/5262
